id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
1916,Rafta Rafta,Season:- 01  Episodes :- 01-07,"Comedy, Romance",7.5,17294772,0,Series/TV Show,2,हिन्दी,"Rafta Rafta Rafta Rafta Season:- 01 Episodes :- 01-07 Season:- 01 Episodes :- 01-07 elements of family Comedy Romance film with comedy, romance elements very good well received content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
1917,Taaza Khabar,Season:- 01  Episodes :- 01-07,"Action, Comedy, Drama",8.2,4121452,0,Series/TV Show,2,हिन्दी,"Taaza Khabar Taaza Khabar Season:- 01 Episodes :- 01-07 Season:- 01 Episodes :- 01-07 elements of family Action Comedy Drama film with action, comedy, drama elements excellent highly rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
1985,Shaitan,Season :- 01 Episodes :-  01- 09,"Action, Drama, Thriller, Crime",8.6,259180,0,Series/TV Show,2,हिन्दी,"Shaitan Shaitan Season :- 01 Episodes :- 01- 09 Season :- 01 Episodes :- 01- 09 elements of family Action Drama Thriller Crime film with action, drama, thriller, crime elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
1986,Rafuchakkar,Season :- 01 Episodes :-  01- 09,"Drama, Thriller, Crime",7.2,8714063,0,Series/TV Show,2,हिन्दी,"Rafuchakkar Rafuchakkar Season :- 01 Episodes :- 01- 09 Season :- 01 Episodes :- 01- 09 elements of family Drama Thriller Crime film with drama, thriller, crime elements good quality rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
1987,Jee Karda,Season :- 01 Episodes :-  01-08,"Drama, Romance",5.7,21583888,0,Series/TV Show,2,हिन्दी,"Jee Karda Jee Karda Season :- 01 Episodes :- 01-08 Season :- 01 Episodes :- 01-08 elements of family Drama Romance film with drama, romance elements low rated content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
2009,Sarvam Shakthi Mayam,Season :- 01 Episodes :-  01- 10,Drama,9.1,113648,0,Series/TV Show,2,हिन्दी,Sarvam Shakthi Mayam Sarvam Shakthi Mayam Season :- 01 Episodes :- 01- 10 Season :- 01 Episodes :- 01- 10 elements of family Drama film with drama elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2011,Koi Baat Chale,Season :- 01 Episodes :-  01- 06,"Comedy, Drama",6.9,9324,0,Series/TV Show,2,हिन्दी,"Koi Baat Chale Koi Baat Chale Season :- 01 Episodes :- 01- 06 Season :- 01 Episodes :- 01- 06 elements of family Comedy Drama film with comedy, drama elements decent watchable content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2104,City of Dreams 01,City of dreams Season 1,"Drama, Thriller, Political",7.7,107306,0,Series/TV Show,2,हिन्दी,"City of Dreams 01 City of Dreams 01 City of dreams Season 1 City of dreams Season 1 elements of family Drama Thriller Political film with drama, thriller, political elements very good well received content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2105,City of Dreams 02,City of dreams Season 2,"Drama, Thriller, Political",7.7,12441715,0,Series/TV Show,2,हिन्दी,"City of Dreams 02 City of Dreams 02 City of dreams Season 2 City of dreams Season 2 elements of family Drama Thriller Political film with drama, thriller, political elements very good well received content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
2106,City of dreams 03,City of dreams Season 3,"Drama, Thriller, Political",7.7,34495661,0,Series/TV Show,2,हिन्दी,"City of dreams 03 City of dreams 03 City of dreams Season 3 City of dreams Season 3 elements of family Drama Thriller Political film with drama, thriller, political elements very good well received content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
2355,Commando S1,Commando Season 1,"Action, War",5.8,31299504,0,Series/TV Show,2,हिन्दी,"Commando S1 Commando S1 Commando Season 1 Commando Season 1 elements of family Action War film with action, war elements low rated content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
2441,College Romance S1,Season 1:- College Romance,"Comedy, Drama, Romance",7.7,13687043,0,Series/TV Show,2,हिन्दी,"College Romance S1 College Romance S1 Season 1:- College Romance Season 1:- College Romance elements of romance elements of family Comedy Drama Romance film with comedy, drama, romance elements very good well received content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content romantic emotional story regional blockbuster crossover potential"
2442,College Romance S2,Season 2:- College Romance,"Comedy, Drama, Romance",8.3,3039310,0,Series/TV Show,2,हिन्दी,"College Romance S2 College Romance S2 Season 2:- College Romance Season 2:- College Romance elements of romance elements of family Comedy Drama Romance film with comedy, drama, romance elements excellent highly rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content romantic emotional story"
2443,College Romance S3,Season 3:- College Romance,"Comedy, Drama, Romance",8.1,2773977,0,Series/TV Show,2,हिन्दी,"College Romance S3 College Romance S3 Season 3:- College Romance Season 3:- College Romance elements of romance elements of family Comedy Drama Romance film with comedy, drama, romance elements excellent highly rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content romantic emotional story"
2463,Campus Beats S1,Season 1:- Campus Beats,"Drama, Romance",6.9,6507893,0,Series/TV Show,2,हिन्दी,"Campus Beats S1 Campus Beats S1 Season 1:- Campus Beats Season 1:- Campus Beats elements of family Drama Romance film with drama, romance elements decent watchable content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2818,The Aam Aadmi Family S1,Season 1: The Aam Aadmi Family,Drama,8.4,643096,0,Series/TV Show,2,हिन्दी,The Aam Aadmi Family S1 The Aam Aadmi Family S1 Season 1: The Aam Aadmi Family Season 1: The Aam Aadmi Family family friendly content elements of drama Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content family oriented story
2820,The Aam Aadmi Family S3,Season 3: The Aam Aadmi Family,Drama,8.4,590864,0,Series/TV Show,2,हिन्दी,The Aam Aadmi Family S3 The Aam Aadmi Family S3 Season 3: The Aam Aadmi Family Season 3: The Aam Aadmi Family family friendly content elements of drama Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content family oriented story
2842,Broken But Beautiful S1,"Veer, a widower, and Sameera, a young woman abandoned by her lover, cross paths when he wishes to buy her house. However, they soon form an unlikely bond and find a second chance at love.",Romance,90.0,743846,0,Series/TV Show,2,हिन्दी,"Broken But Beautiful S1 Broken But Beautiful S1 Veer, a widower, and Sameera, a young woman abandoned by her lover, cross paths when he wishes to buy her house. However, they soon form an unlikely bond and find a second chance at love. Veer, a widower, and Sameera, a young woman abandoned by her lover, cross paths when he wishes to buy her house. However, they soon form an unlikely bond and find a second chance at love. elements of romance elements of coming_of_age Romance film with romance elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2843,Booo Sabki Phategi,"A group of friends meet at a resort, unaware that it is haunted. However, while a ghost tries to communicate with them, they start turning into zombies","Comedy, Horror",4.1,990486,0,Series/TV Show,2,हिन्दी,"Booo Sabki Phategi Booo Sabki Phategi A group of friends meet at a resort, unaware that it is haunted. However, while a ghost tries to communicate with them, they start turning into zombies A group of friends meet at a resort, unaware that it is haunted. However, while a ghost tries to communicate with them, they start turning into zombies frightening horror elements elements of action elements of friendship Comedy Horror film with comedy, horror elements low rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2844,Puncch Beat  S1,Divyanka and Rahat's lives take a dramatic turn when they join the prestigious academy called Rosewood High and cross paths with Ranbir and Padmini.,Drama,87.0,783342,0,Series/TV Show,2,हिन्दी,Puncch Beat S1 Puncch Beat S1 Divyanka and Rahat s lives take a dramatic turn when they join the prestigious academy called Rosewood High and cross paths with Ranbir and Padmini. Divyanka and Rahat s lives take a dramatic turn when they join the prestigious academy called Rosewood High and cross paths with Ranbir and Padmini. elements of drama Drama film with drama elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2845,Karrle Tu Bhi Mohabbat S1,A recovering alcoholic tries to woo his pretty counsellor by flaunting his superstardom and cliched moves. Their lives are never the same after they attend his estranged daughter's wedding.,Drama,7.2,214556,0,Series/TV Show,2,हिन्दी,Karrle Tu Bhi Mohabbat S1 Karrle Tu Bhi Mohabbat S1 A recovering alcoholic tries to woo his pretty counsellor by flaunting his superstardom and cliched moves. Their lives are never the same after they attend his estranged daughter s wedding. A recovering alcoholic tries to woo his pretty counsellor by flaunting his superstardom and cliched moves. Their lives are never the same after they attend his estranged daughter s wedding. elements of romance elements of family Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2846,Kehne Ko Humsafar Hain S1,"At first glance, Rohit and his wife appear to have the perfect family that one could only dream of. But when his extramarital affair becomes public, he must choose where his happiness lies.",Drama,6.7,253033,0,Series/TV Show,2,हिन्दी,"Kehne Ko Humsafar Hain S1 Kehne Ko Humsafar Hain S1 At first glance, Rohit and his wife appear to have the perfect family that one could only dream of. But when his extramarital affair becomes public, he must choose where his happiness lies. At first glance, Rohit and his wife appear to have the perfect family that one could only dream of. But when his extramarital affair becomes public, he must choose where his happiness lies. elements of drama elements of family Drama film with drama elements decent watchable content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2847,BOSS: Baap of Special Services,"Detective Sudhir Kohli joins Shimla's task force and solves several cases along with ACP Sakshi Ranjan. However, Sakshi is unaware that Sudhir has an agenda of his own.",Drama,5.7,2396992,0,Series/TV Show,2,हिन्दी,"BOSS: Baap of Special Services BOSS: Baap of Special Services Detective Sudhir Kohli joins Shimla s task force and solves several cases along with ACP Sakshi Ranjan. However, Sakshi is unaware that Sudhir has an agenda of his own. Detective Sudhir Kohli joins Shimla s task force and solves several cases along with ACP Sakshi Ranjan. However, Sakshi is unaware that Sudhir has an agenda of his own. elements of action elements of thriller Drama film with drama elements low rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2848,Boygiri,Six grown men reunite after a long time and embark on various adventures together while celebrating their friendship and their boyhood instincts.,Comedy,65.0,12574,0,Series/TV Show,2,हिन्दी,Boygiri Boygiri Six grown men reunite after a long time and embark on various adventures together while celebrating their friendship and their boyhood instincts. Six grown men reunite after a long time and embark on various adventures together while celebrating their friendship and their boyhood instincts. friendship and camaraderie elements of adventure Comedy film with comedy elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2849,Medically Yourrs,A group of medical students attempt to manage their personal lives while trying to pursue their dreams of becoming the best in their field.,Drama,6.8,197185,0,Series/TV Show,2,हिन्दी,Medically Yourrs Medically Yourrs A group of medical students attempt to manage their personal lives while trying to pursue their dreams of becoming the best in their field. A group of medical students attempt to manage their personal lives while trying to pursue their dreams of becoming the best in their field. elements of family Drama film with drama elements decent watchable content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2850,Baby Come Naa,"Adi, a womaniser, has two wives, whom he tries to keep away from each other. However, he gets in trouble when people related to them drop by and has to be rescued by his friend, Yo Yo.",Comedy,4.2,175490,0,Series/TV Show,2,हिन्दी,"Baby Come Naa Baby Come Naa Adi, a womaniser, has two wives, whom he tries to keep away from each other. However, he gets in trouble when people related to them drop by and has to be rescued by his friend, Yo Yo. Adi, a womaniser, has two wives, whom he tries to keep away from each other. However, he gets in trouble when people related to them drop by and has to be rescued by his friend, Yo Yo. elements of friendship Comedy film with comedy elements low rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2851,PM Selfiewallie,"Tanya, a fashion blogger in London, visits India for the first time, where she is kidnapped and later learns that she is to be the youngest prime minister of India.",Comedy,6.5,224065,0,Series/TV Show,2,हिन्दी,"PM Selfiewallie PM Selfiewallie Tanya, a fashion blogger in London, visits India for the first time, where she is kidnapped and later learns that she is to be the youngest prime minister of India. Tanya, a fashion blogger in London, visits India for the first time, where she is kidnapped and later learns that she is to be the youngest prime minister of India. elements of family elements of coming_of_age Comedy film with comedy elements decent watchable content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2852,Cybersquad,"Four friends, KD, Rocky, Uzi and Tia, are teenage computer geniuses and own a secret cyber-den. With their top-class gadgets and technology, they help the police catch criminals and hackers.",Thriller,5.5,3296589,0,Series/TV Show,2,हिन्दी,"Cybersquad Cybersquad Four friends, KD, Rocky, Uzi and Tia, are teenage computer geniuses and own a secret cyber-den. With their top-class gadgets and technology, they help the police catch criminals and hackers. Four friends, KD, Rocky, Uzi and Tia, are teenage computer geniuses and own a secret cyber-den. With their top-class gadgets and technology, they help the police catch criminals and hackers. elements of friendship elements of coming_of_age Thriller film with thriller elements low rated content moderately popular content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2853,Pammi Aunty,Pammi aunty keeps facing hilarious situations with her dysfunctional family members and quirky friends while she experiences life's ups and downs.,Comedy,4.2,5244,0,Series/TV Show,2,हिन्दी,Pammi Aunty Pammi Aunty Pammi aunty keeps facing hilarious situations with her dysfunctional family members and quirky friends while she experiences life s ups and downs. Pammi aunty keeps facing hilarious situations with her dysfunctional family members and quirky friends while she experiences life s ups and downs. dramatic emotional storytelling elements of comedy elements of family Comedy film with comedy elements low rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2856,Bewafaa sii Wafaa,Sumair and Meghna love each other and wish to unite but are already married to different people. They indulge in an extra-marital affair which leads to dangerous consequences.,Drama,60.0,260294,0,Series/TV Show,2,हिन्दी,Bewafaa sii Wafaa Bewafaa sii Wafaa Sumair and Meghna love each other and wish to unite but are already married to different people. They indulge in an extra-marital affair which leads to dangerous consequences. Sumair and Meghna love each other and wish to unite but are already married to different people. They indulge in an extra-marital affair which leads to dangerous consequences. elements of romance Drama film with drama elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2859,The Test Case,"Captain Shikha Sharma, who is the only female to train for the Special forces, faces many challenges along the way and attempts to overcome them.",Drama,8.4,126364,0,Series/TV Show,2,हिन्दी,"The Test Case The Test Case Captain Shikha Sharma, who is the only female to train for the Special forces, faces many challenges along the way and attempts to overcome them. Captain Shikha Sharma, who is the only female to train for the Special forces, faces many challenges along the way and attempts to overcome them. Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2860,Baarish S1,"When a successful Gujarati businessman gets married to his educated, Maharashtrian employee, their fledging love story faces a series of obstacles from unexpected quarters.",Drama,7.9,91334,0,Series/TV Show,2,हिन्दी,"Baarish S1 Baarish S1 When a successful Gujarati businessman gets married to his educated, Maharashtrian employee, their fledging love story faces a series of obstacles from unexpected quarters. When a successful Gujarati businessman gets married to his educated, Maharashtrian employee, their fledging love story faces a series of obstacles from unexpected quarters. elements of romance Drama film with drama elements very good well received content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2861,The Great Indian Dysfunctional Family,"Vikramjeet and his family live a peaceful life in their ancestral home. However, things take a turn when Samar, his estranged brother, returns with his wife.",Drama,7.0,27764,0,Series/TV Show,2,हिन्दी,"The Great Indian Dysfunctional Family The Great Indian Dysfunctional Family Vikramjeet and his family live a peaceful life in their ancestral home. However, things take a turn when Samar, his estranged brother, returns with his wife. Vikramjeet and his family live a peaceful life in their ancestral home. However, things take a turn when Samar, his estranged brother, returns with his wife. dramatic emotional storytelling elements of family Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content family oriented story"
2862,Haq Se,"Four sisters try to survive and stay happy amidst the political turmoil of Kashmir. However, each struggles to fulfil her own dreams and ambitions while skirting societal restrictions.",Drama,8.2,15095,0,Series/TV Show,2,हिन्दी,"Haq Se Haq Se Four sisters try to survive and stay happy amidst the political turmoil of Kashmir. However, each struggles to fulfil her own dreams and ambitions while skirting societal restrictions. Four sisters try to survive and stay happy amidst the political turmoil of Kashmir. However, each struggles to fulfil her own dreams and ambitions while skirting societal restrictions. elements of drama Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2863,Home,"The Sethi family leads a content life together until they are served an eviction notice. However, they fight tooth and nail against the authorities and corporates to keep their home.",Drama,8.1,98723,0,Series/TV Show,2,हिन्दी,"Home Home The Sethi family leads a content life together until they are served an eviction notice. However, they fight tooth and nail against the authorities and corporates to keep their home. The Sethi family leads a content life together until they are served an eviction notice. However, they fight tooth and nail against the authorities and corporates to keep their home. dramatic emotional storytelling elements of action elements of family Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content family oriented story"
2867,Little Things S1,"Season:-1 :- Episodes No :- 1काव्या कुलकर्णी और ध्रुव वत्स, एक जोड़ा जो लिव-इन रिलेशनशिप में है, अपने व्यक्तिगत और व्यावसायिक जीवन को संतुलित करने का प्रयास करते हैं।",Drama,8.2,24641379,0,Series/TV Show,2,हिन्दी,"Little Things S1 Little Things S1 Season:-1 :- Episodes No :- 1क व य  क लकर ण  और ध र व वत स, एक ज ड   ज  ल व-इन र ल शनश प म   ह , अपन  व यक त गत और व य वस य क ज वन क  स त ल त करन  क  प रय स करत  ह    Season:-1 :- Episodes No :- 1क व य  क लकर ण  और ध र व वत स, एक ज ड   ज  ल व-इन र ल शनश प म   ह , अपन  व यक त गत और व य वस य क ज वन क  स त ल त करन  क  प रय स करत  ह    elements of family Drama film with drama elements excellent highly rated content popular well known content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content regional blockbuster crossover potential"
2873,Mai Hero Boll Raha hu,Episode  No :- 1 :- माई हीरो बोल रहा हू एक भारतीय हिंदी भाषा की गैंगस्टर-थ्रिलर वेब सीरीज़ है जो ZEE5 और ALTBalasi प्लेटफॉर्म पर स्ट्रीम हो रही है। इसमें पार्थ समथान एक गैंगस्टर की भूमिका में हैं और उनके साथ पत्रलेखा पॉल एक महत्वाकांक्षी अभिनेत्री की भूमिका निभा रही हैं।,Thriller,7.0,908458,0,Series/TV Show,2,हिन्दी,Mai Hero Boll Raha hu Mai Hero Boll Raha hu Episode No :- 1 :- म ई ह र  ब ल रह  ह  एक भ रत य ह  द  भ ष  क  ग  गस टर-थ र लर व ब स र ज  ह  ज  ZEE5 और ALTBalasi प ल टफ र म पर स ट र म ह  रह  ह   इसम   प र थ समथ न एक ग  गस टर क  भ म क  म   ह   और उनक  स थ पत रल ख  प ल एक महत व क  क ष  अभ न त र  क  भ म क  न भ  रह  ह    Episode No :- 1 :- म ई ह र  ब ल रह  ह  एक भ रत य ह  द  भ ष  क  ग  गस टर-थ र लर व ब स र ज  ह  ज  ZEE5 और ALTBalasi प ल टफ र म पर स ट र म ह  रह  ह   इसम   प र थ समथ न एक ग  गस टर क  भ म क  म   ह   और उनक  स थ पत रल ख  प ल एक महत व क  क ष  अभ न त र  क  भ म क  न भ  रह  ह    Thriller film with thriller elements good quality rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content
2893,Pehla Chakravyuh - Chalava,A widow struggles to protect her young daughter from the clutches of a supernatural demon that keeps possessing the young soul and terrifying everybody.,"Drama, Mystery, Thriller",8.2,5174,0,Series/TV Show,2,हिन्दी,"Pehla Chakravyuh - Chalava Pehla Chakravyuh - Chalava A widow struggles to protect her young daughter from the clutches of a supernatural demon that keeps possessing the young soul and terrifying everybody. A widow struggles to protect her young daughter from the clutches of a supernatural demon that keeps possessing the young soul and terrifying everybody. elements of drama elements of family elements of coming_of_age Drama Mystery Thriller film with drama, mystery, thriller elements excellent highly rated content niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
2894,Suitboy,A boy get a suit with extra ordinary powers.,"Drama, Sci-fi",8.7,3509,0,Series/TV Show,2,हिन्दी,"Suitboy Suitboy A boy get a suit with extra ordinary powers. A boy get a suit with extra ordinary powers. Drama Sci-fi film with drama, sci-fi elements exceptional highly acclaimed masterpiece niche independent content television series episodic show series entertainment content हिन्दी language content language 2 entertainment bollywood hindi indian content"
